Time,Date,Computer Name,User Agent String,IP Address,Source IP,URL,Action,Bytes Sent,Bytes Received
13:51:40,10/20/2024,Workstation-001,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",195.232.39.155,10.10.10.247,http://www.chavez-oneal.com/,Allowed,92311,5815
13:34:11,10/19/2024,Workstation-002,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",181.108.35.68,10.10.10.131,https://www.miller.com/,Blocked,26237,87193
13:40:10,10/19/2024,Workstation-003,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",124.43.159.205,10.10.10.10,http://www.jackson-wilson.com/,Blocked,7317,12804
13:40:42,10/19/2024,Workstation-002,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",196.69.218.104,10.10.10.25,https://christensen.com/,Allowed,13529,17662
13:45:51,10/20/2024,Workstation-008,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,141.184.249.44,10.10.10.154,http://www.peterson.biz/,Allowed,7302,88044
13:38:52,10/18/2024,Workstation-009,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",159.24.210.81,10.10.10.207,http://douglas-serrano.com/,Allowed,42508,58831
13:16:44,10/20/2024,Workstation-001,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,139.220.238.219,10.10.10.219,https://www.moore.com/,Allowed,63166,79995
13:01:27,10/18/2024,Workstation-005,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,81.157.245.174,10.10.10.173,http://randolph.com/,Allowed,21740,22472
13:56:01,10/18/2024,Workstation-001,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",206.50.78.75,10.10.10.180,https://www.cooley.org/,Allowed,60722,16878
13:31:58,10/20/2024,Workstation-003,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,25.15.144.90,10.10.10.198,http://arnold.net/,Blocked,96221,28413
13:00:42,10/20/2024,Workstation-001,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",200.12.82.218,10.10.10.16,https://www.martin-perez.info/,Blocked,5539,10445
13:36:23,10/18/2024,Workstation-009,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,157.107.115.62,10.10.10.221,https://www.pearson.net/,Allowed,75296,33630
13:19:23,10/19/2024,Workstation-002,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",33.123.41.213,10.10.10.192,http://www.evans.com/,Allowed,45593,92890
13:39:00,10/20/2024,Workstation-010,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",29.77.196.156,10.10.10.58,http://stewart.biz/,Allowed,39608,21458
13:54:35,10/19/2024,Workstation-008,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",22.228.193.131,10.10.10.78,https://savage.info/,Blocked,68055,64846
13:09:11,10/18/2024,Workstation-009,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",20.107.195.46,10.10.10.154,https://gross.biz/,Blocked,20786,23500
13:09:56,10/20/2024,Workstation-001,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,96.144.85.9,10.10.10.128,http://www.castro.org/,Allowed,73697,90005
13:42:15,10/19/2024,Workstation-007,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",198.31.80.232,10.10.10.129,https://www.perez.info/,Allowed,99839,97479
13:42:52,10/19/2024,Workstation-001,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,164.227.105.121,10.10.10.21,https://martinez.com/,Allowed,90027,68863
13:05:30,10/20/2024,Workstation-010,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",49.190.190.95,10.10.10.150,https://johnson.biz/,Blocked,77767,54038
13:14:12,10/18/2024,Workstation-002,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",185.157.147.43,10.10.10.253,https://www.hughes-kennedy.net/,Allowed,18413,93941
13:01:53,10/18/2024,Workstation-010,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,214.44.21.246,10.10.10.18,https://randolph.net/,Allowed,17268,16494
13:40:48,10/20/2024,Workstation-010,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",181.13.240.20,10.10.10.90,http://www.mclean.info/,Allowed,71483,27291
13:56:58,10/18/2024,Workstation-005,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,112.211.201.204,10.10.10.171,https://www.cruz.org/,Blocked,80777,24300
13:36:19,10/18/2024,Workstation-007,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",69.181.103.252,10.10.10.58,https://www.valenzuela-blair.org/,Allowed,24687,69165
13:26:29,10/18/2024,Workstation-001,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",45.248.18.135,10.10.10.202,http://www.smith-campbell.com/,Allowed,83758,98846
13:12:54,10/18/2024,Workstation-010,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,106.77.196.0,10.10.10.62,http://green-jones.net/,Allowed,17437,31904
13:15:51,10/19/2024,Workstation-001,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",141.223.241.179,10.10.10.229,http://www.blair-cox.com/,Allowed,56579,26483
13:31:04,10/19/2024,Workstation-009,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",104.18.67.243,10.10.10.221,https://www.wise.com/,Allowed,56650,8484
13:04:24,10/19/2024,Workstation-001,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",162.64.145.248,10.10.10.87,http://www.jennings.com/,Allowed,88799,24500
13:09:40,10/20/2024,Workstation-003,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",29.131.37.123,10.10.10.74,http://www.adams-charles.com/,Allowed,17397,80453
13:34:44,10/19/2024,Workstation-005,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",44.163.111.15,10.10.10.110,http://roberts.net/,Allowed,71057,39642
13:29:11,10/19/2024,Workstation-006,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",203.165.16.55,10.10.10.212,https://roberts.com/,Allowed,89606,41043
13:31:53,10/19/2024,Workstation-008,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",180.97.149.151,10.10.10.229,http://wright.com/,Allowed,55835,32563
13:08:00,10/19/2024,Workstation-003,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,180.18.251.29,10.10.10.13,http://www.gates-quinn.info/,Allowed,97528,1581
13:59:25,10/18/2024,Workstation-001,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",202.108.250.98,10.10.10.26,https://powell-palmer.com/,Blocked,88129,26197
13:58:18,10/20/2024,Workstation-002,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,172.138.157.219,10.10.10.204,http://gray.org/,Allowed,85628,20270
13:16:53,10/19/2024,Workstation-009,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",84.177.91.133,10.10.10.40,http://hampton.com/,Blocked,66458,99863
13:53:19,10/19/2024,Workstation-009,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,160.150.56.66,10.10.10.110,http://day.com/,Allowed,20688,93893
13:50:30,10/19/2024,Workstation-007,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",73.193.247.81,10.10.10.105,http://robinson-dominguez.com/,Blocked,3338,50568
13:21:34,10/20/2024,Workstation-007,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,206.232.184.45,10.10.10.29,https://www.rogers.com/,Allowed,42015,39781
13:47:24,10/18/2024,Workstation-005,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",98.229.116.116,10.10.10.218,https://www.patrick-shepherd.net/,Allowed,73079,26148
13:34:40,10/20/2024,Workstation-006,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,64.92.211.237,10.10.10.39,http://cabrera-jackson.com/,Allowed,7337,70263
13:01:11,10/20/2024,Workstation-002,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,40.53.168.236,10.10.10.187,https://cherry-smith.info/,Allowed,67868,73528
13:12:49,10/19/2024,Workstation-003,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",189.14.105.244,10.10.10.164,https://mcdonald.info/,Allowed,27735,84679
13:42:54,10/18/2024,Workstation-005,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",9.179.38.69,10.10.10.233,https://scott.com/,Allowed,31931,62360
13:37:10,10/18/2024,Workstation-010,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,162.203.102.91,10.10.10.153,http://atkins.com/,Blocked,90570,52310
13:31:40,10/20/2024,Workstation-009,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,179.23.108.176,10.10.10.132,http://phelps-rogers.com/,Blocked,65668,88010
13:44:46,10/20/2024,Workstation-004,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",139.45.19.55,10.10.10.45,https://www.young-barnes.net/,Blocked,64064,11977
13:24:09,10/20/2024,Workstation-010,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,209.204.3.44,10.10.10.79,http://holmes-kemp.com/,Blocked,46387,23338
13:57:51,10/18/2024,Workstation-009,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",50.46.86.239,10.10.10.40,https://www.lucas-shaffer.com/,Allowed,29592,31646
13:51:37,10/19/2024,Workstation-003,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,176.55.153.136,10.10.10.190,https://www.mccarty.com/,Blocked,25064,47293
13:01:55,10/20/2024,Workstation-008,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",149.64.240.33,10.10.10.226,http://miller.com/,Allowed,36507,45541
13:25:57,10/18/2024,Workstation-002,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",100.186.74.152,10.10.10.162,http://boyer.com/,Allowed,38216,32276
13:27:55,10/20/2024,Workstation-007,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",18.154.111.246,10.10.10.15,https://simmons.biz/,Allowed,67195,78184
13:41:55,10/18/2024,Workstation-003,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,41.51.9.247,10.10.10.187,http://www.carter-gibbs.com/,Allowed,59359,6924
13:24:58,10/20/2024,Workstation-006,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",50.154.87.159,10.10.10.191,http://www.espinoza.com/,Allowed,26142,98858
13:10:36,10/20/2024,Workstation-004,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,165.250.122.166,10.10.10.22,http://shelton-edwards.com/,Allowed,62869,81249
13:13:48,10/18/2024,Workstation-003,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,100.247.49.86,10.10.10.86,https://www.brown-smith.com/,Blocked,76545,92630
13:06:33,10/20/2024,Workstation-008,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",129.26.127.227,10.10.10.252,http://www.charles-white.com/,Blocked,42674,39971
13:57:54,10/20/2024,Workstation-004,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,1.123.117.106,10.10.10.174,http://lopez-campbell.com/,Blocked,31999,96671
13:57:24,10/19/2024,Workstation-006,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",100.12.150.61,10.10.10.198,https://little-adams.info/,Allowed,18138,56616
13:26:53,10/18/2024,Workstation-006,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,3.250.223.9,10.10.10.135,https://www.mayo.info/,Allowed,69348,92896
13:09:45,10/20/2024,Workstation-003,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,187.154.100.24,10.10.10.90,https://coleman.com/,Blocked,44580,79486
13:14:47,10/19/2024,Workstation-009,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",88.178.1.4,10.10.10.244,http://www.taylor.com/,Allowed,23114,67719
13:43:14,10/18/2024,Workstation-010,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",45.195.222.76,10.10.10.70,https://cruz-owens.biz/,Blocked,76495,55280
13:00:05,10/20/2024,Workstation-007,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,87.87.109.134,10.10.10.137,https://parrish.com/,Allowed,67785,25491
13:42:20,10/20/2024,Workstation-009,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,99.113.205.2,10.10.10.52,https://www.carpenter.com/,Blocked,14327,82491
13:00:13,10/19/2024,Workstation-010,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",55.227.205.135,10.10.10.19,https://www.sanchez.com/,Blocked,3590,42349
13:31:21,10/20/2024,Workstation-007,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,187.39.147.198,10.10.10.232,http://smith.com/,Blocked,8870,68839
13:03:08,10/18/2024,Workstation-003,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",137.131.253.160,10.10.10.78,http://scott-norris.org/,Allowed,69986,33918
13:40:35,10/18/2024,Workstation-004,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,196.234.255.47,10.10.10.114,http://www.flynn-boyd.biz/,Blocked,77779,32935
13:27:59,10/19/2024,Workstation-002,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,93.105.111.20,10.10.10.143,https://www.hardy-cruz.com/,Allowed,60269,79946
13:37:23,10/18/2024,Workstation-006,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,97.77.92.62,10.10.10.136,https://www.smith.com/,Blocked,15808,68917
13:21:04,10/20/2024,Workstation-006,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,25.21.75.167,10.10.10.254,https://www.hernandez.biz/,Allowed,13668,44169
13:23:59,10/18/2024,Workstation-009,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,62.101.61.243,10.10.10.46,http://www.day.biz/,Allowed,9156,13745
13:09:36,10/19/2024,Workstation-010,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",197.91.239.110,10.10.10.161,http://hubbard-lopez.com/,Allowed,53944,39789
13:07:00,10/20/2024,Workstation-001,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",59.99.58.65,10.10.10.183,https://www.schwartz.com/,Allowed,67940,57036
13:17:18,10/19/2024,Workstation-006,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,22.72.20.107,10.10.10.133,https://www.barron.org/,Allowed,28114,96516
13:05:39,10/19/2024,Workstation-003,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",198.173.197.88,10.10.10.97,https://grant.info/,Blocked,47449,44678
13:49:42,10/19/2024,Workstation-008,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",128.112.206.209,10.10.10.136,http://www.garcia.org/,Blocked,42172,31031
13:52:16,10/20/2024,Workstation-008,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",161.177.82.159,10.10.10.158,https://www.webb-sutton.com/,Allowed,14529,65767
13:01:43,10/19/2024,Workstation-001,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",213.213.126.224,10.10.10.169,https://james.org/,Blocked,96620,72282
13:15:03,10/18/2024,Workstation-001,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",70.232.103.235,10.10.10.63,https://www.hart.org/,Blocked,90532,33702
13:16:51,10/19/2024,Workstation-004,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",211.11.39.113,10.10.10.13,https://www.obrien-smith.biz/,Allowed,10197,5921
13:13:37,10/18/2024,Workstation-007,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",112.147.188.41,10.10.10.121,http://wilkins.com/,Allowed,35874,82011
13:34:38,10/19/2024,Workstation-008,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",33.210.67.67,10.10.10.49,http://www.lee.info/,Allowed,95418,98851
13:54:52,10/18/2024,Workstation-001,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,130.121.212.181,10.10.10.134,http://www.king-arroyo.biz/,Allowed,61049,72865
13:42:38,10/20/2024,Workstation-004,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,149.132.221.92,10.10.10.150,https://adams.net/,Blocked,10274,47926
13:48:07,10/19/2024,Workstation-009,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",67.224.18.101,10.10.10.126,https://www.spencer-avila.com/,Blocked,21965,43832
13:57:18,10/19/2024,Workstation-007,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,24.240.100.81,10.10.10.18,https://www.henderson.com/,Blocked,95510,20195
13:04:33,10/18/2024,Workstation-002,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,150.233.63.56,10.10.10.140,https://pearson-clark.com/,Blocked,37580,85162
13:39:44,10/18/2024,Workstation-007,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,90.78.72.99,10.10.10.29,http://www.stewart.com/,Blocked,81526,80714
13:28:33,10/20/2024,Workstation-007,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,164.207.142.43,10.10.10.128,http://haas-wilson.com/,Blocked,45883,39068
13:24:34,10/18/2024,Workstation-008,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,49.80.168.63,10.10.10.209,https://harris-brennan.org/,Blocked,72739,19552
13:35:40,10/19/2024,Workstation-003,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",198.218.110.102,10.10.10.167,http://www.lucas-jones.com/,Blocked,74147,53125
13:10:51,10/18/2024,Workstation-005,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",157.43.118.217,10.10.10.161,https://coffey.net/,Allowed,11738,11161
13:50:49,10/19/2024,Workstation-001,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",111.113.254.157,10.10.10.246,https://ruiz.biz/,Blocked,76391,22980
13:57:12,10/20/2024,Workstation-003,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0,221.60.5.145,10.10.10.121,https://santiago.org/,Allowed,26039,39574
13:19:15,10/19/2024,Workstation-009,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,217.240.7.7,10.10.10.89,http://foster.info/,Blocked,69073,61753
13:48:45,10/20/2024,Workstation-004,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,9.46.63.103,10.10.10.5,http://www.castro-hendrix.com/,Allowed,70704,37722
13:14:22,10/18/2024,Workstation-010,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",32.108.89.218,10.10.10.116,https://sanford-ellis.com/,Allowed,51257,88296
13:57:11,10/18/2024,Workstation-009,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,119.150.82.54,10.10.10.120,https://www.cain-kennedy.com/,Blocked,39198,23075
13:29:57,10/19/2024,Workstation-005,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",80.77.240.104,10.10.10.237,http://www.gill.com/,Blocked,24107,16597
13:17:31,10/18/2024,Workstation-010,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,208.143.72.248,10.10.10.170,https://www.murphy-rivers.org/,Allowed,74727,28787
13:27:55,10/20/2024,Workstation-004,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0,198.249.181.19,10.10.10.16,https://www.mosley.com/,Blocked,88148,56850
13:18:37,10/18/2024,Workstation-006,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",22.67.161.237,10.10.10.69,http://hopkins.com/,Allowed,96516,85289
13:02:17,10/19/2024,Workstation-001,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3",202.7.2.56,10.10.10.46,https://brooks.com/,Allowed,88859,31866
13:31:02,10/18/2024,Workstation-006,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",35.148.179.38,10.10.10.32,https://mccann-thompson.com/,Blocked,47607,38158
